smile,value_min,value_max,value_mean
Cc1ccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)cc5)c(C(F)(F)F)c4)s3)cc2C(F)(F)F)cc1,85.0,85.0,85.0
Cc1ccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)cc5)c(C(F)(F)F)c4)s3)cc2C(F)(F)F)cc1,75.0,75.0,75.0
Cc1ccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(C)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c(C(F)(F)F)c4)s3)cc2C(F)(F)F)cc1,87.0,87.0,87.0
Cc1ccc2oc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5C4=O)cc3c(=O)c2c1,134.0,134.0,134.0
Cc1ccc2c(c1C)C1C3CC(C21)C1c2c(ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c2C)C31,119.0,119.0,119.0
Cc1ccc2c(c1C)C1C3CC(C21)C1c2ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c2C31,101.0,101.0,101.0
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4)cc3)(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(F)(F)F)cc2)cc1,68.1,68.1,68.1
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4)cc3)(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(F)(F)F)cc2)cc1,89.7,89.7,89.7
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4[C@H]5C=C[C@H]([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2)cc1,41.6,41.6,41.6
Cc1ccc(-c2ccc(N3C(=O)[C@H]4[C@H]5C=C[C@H]([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,56.5,56.5,56.5
CC1=C[C@@H]2[C@@H]3C(=O)N(C)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(c3ccc(Oc4ccc(C)cc4)cc3)C(=O)[C@@H]12,42.8,42.8,42.8
CC1=C[C@@H]2[C@@H]3C(=O)N(c4ccc(Oc5ccc(C)cc5)cc4)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(C)C(=O)[C@H]21,42.8,42.8,42.8
CC1=C[C@@H]2[C@@H]3C(=O)N(c4ccc(-c5ccc(C)cc5C(F)(F)F)c(C(F)(F)F)c4)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(C)C(=O)[C@H]21,49.9,49.9,49.9
CC1=C[C@@H]2[C@@H]3C(=O)N(C)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(c3ccc(-c4ccc(C)cc4C(F)(F)F)c(C(F)(F)F)c3)C(=O)[C@@H]12,49.9,49.9,49.9
CC1=C(C)[C@@H]2[C@@H]3C(=O)N(C)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(c3ccc(Oc4ccc(C)cc4)cc3)C(=O)[C@@H]12,56.2,56.2,56.2
CC1=C(C)[C@@H]2[C@@H]3C(=O)N(C)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(c3ccc(-c4ccc(C)cc4C(F)(F)F)c(C(F)(F)F)c3)C(=O)[C@@H]12,53.7,53.7,53.7
Cc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,116.0,116.0,116.0
Cc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,125.0,125.0,125.0
Cc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1,104.0,104.0,104.0
Cc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1,135.0,135.0,135.0
Cc1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2)cc1,139.0,139.0,139.0
Cc1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)cc2)cc1,256.0,256.0,256.0
Cc1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)nc2)cc1,420.0,420.0,420.0
Cc1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)cn2)cc1,420.0,420.0,420.0
Cc1ccc(-c2ncc(-c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)cn2)cc1,333.0,333.0,333.0
Cc1ccc(-c2cnc(-c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)nc2)cc1,333.0,333.0,333.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(O[C@H]5CC[C@H](Oc6ccc7c(c6)C(=O)N(C)C7=O)CC5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,102.0,102.0,102.0
CCC1CC2(CCC3(CC4CC3C3C(=O)N(c5ccc6c(c5C)C5C7CC(C65)C5c6c(ccc(C)c6C)C75)C(=O)C43)C2=O)CC2C(=O)N(C)C(=O)C12,102.0,102.0,102.0
CCC1CC2(CCC3(CC4CC3C3C(=O)N(C)C(=O)C43)C2=O)CC2C(=O)N(c3ccc4c(c3C)C3C5CC(C43)C3c4c(ccc(C)c4C)C53)C(=O)C12,102.0,102.0,102.0
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(O[C@H]5CC[C@H](Oc6ccc7c(c6)C(=O)N(C)C7=O)CC5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,89.0,89.0,89.0
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(O[C@H]7CC[C@H](Oc8ccc9c(c8)C(=O)N(C)C9=O)CC7)cc6C5=O)c4)cc3)cc2)c1,80.0,80.0,80.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(O[C@H]5CC[C@@H](Oc6ccc7c(c6)C(=O)N(C)C7=O)CC5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,53.0,53.0,53.0
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(O[C@H]5CC[C@@H](Oc6ccc7c(c6)C(=O)N(C)C7=O)CC5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,68.0,68.0,68.0
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(O[C@H]7CC[C@@H](Oc8ccc9c(c8)C(=O)N(C)C9=O)CC7)cc6C5=O)c4)cc3)cc2)c1,83.0,83.0,83.0
Cc1ccc2oc(-c3cccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)c3)nc2c1,116.0,116.0,116.0
Cc1cccc(-c2nc3cc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)ccc3o2)c1,116.0,116.0,116.0
CCC1CC2(CCC3(CC4CC3C3C(=O)N(C)C(=O)C43)C2=O)CC2C(=O)N(c3ccc4c(c3C)C3C5CC(C6c7ccc(C)c(C)c7C56)C43)C(=O)C12,87.0,87.0,87.0
CCC1CC2(CCC3(CC4CC3C3C(=O)N(c5ccc6c(c5C)C5C7CC(C8c9ccc(C)c(C)c9C78)C65)C(=O)C43)C2=O)CC2C(=O)N(C)C(=O)C12,87.0,87.0,87.0
Cc1cccc(-c2nc3cc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)c1,115.0,115.0,115.0
Cc1ccc2oc(-c3cccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c3)nc2c1,115.0,115.0,115.0
Cc1cccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)c1,126.0,126.0,126.0
Cc1ccc2oc(-c3cccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c3)nc2c1,126.0,126.0,126.0
Cc1cccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5C4=O)ccc3o2)c1,105.0,105.0,105.0
Cc1ccc2oc(-c3cccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5C4=O)c3)nc2c1,105.0,105.0,105.0
Cc1ccc2oc(-c3cccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)c3)nc2c1,125.0,125.0,125.0
Cc1cccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)ccc3o2)c1,125.0,125.0,125.0
Cc1ccc2nc(-c3cccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c3)oc2c1,120.0,120.0,120.0
Cc1cccc(-c2nc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3o2)c1,120.0,120.0,120.0
Cc1cccc(-c2nc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3o2)c1,117.0,117.0,117.0
Cc1ccc2nc(-c3cccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c3)oc2c1,117.0,117.0,117.0
Cc1ccc2nc(-c3cccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5C4=O)c3)oc2c1,103.0,103.0,103.0
Cc1cccc(-c2nc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5C4=O)cc3o2)c1,103.0,103.0,103.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)c7ccccc7-c7ccccc76)cc5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,116.0,116.0,116.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)OC(=O)c7ccccc76)cc5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,127.0,127.0,127.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,121.0,121.0,121.0
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)c7ccccc7-c7ccccc76)cc5)cc4C3=O)cc2)cc1,113.0,113.0,113.0
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)OC(=O)c7ccccc76)cc5)cc4C3=O)cc2)cc1,124.0,124.0,124.0
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5)cc4C3=O)cc2)cc1,118.0,118.0,118.0
Cc1ccc(-c2nc3cc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)ccc3o2)cc1,279.0,279.0,279.0
Cc1ccc2oc(-c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)nc2c1,279.0,279.0,279.0
Cc1ccc2oc(-c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)nc2c1,261.0,261.0,261.0
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)cc1,261.0,261.0,261.0
Cc1ccc2oc(-c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)nc2c1,220.0,220.0,220.0
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)cc1,220.0,220.0,220.0
Cc1ccc2oc(-c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)nc2c1,216.0,216.0,216.0
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)cc1,216.0,216.0,216.0
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)ccc3o2)cc1,103.0,103.0,103.0
Cc1ccc2oc(-c3ccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)cc3)nc2c1,103.0,103.0,103.0
Cc1cccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2C(F)(F)F)c1,124.0,124.0,124.0
Cc1ccc(Oc2cccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c2)c(C(F)(F)F)c1,124.0,124.0,124.0
Cc1ccc(Oc2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c2)c(C(F)(F)F)c1,147.0,147.0,147.0
Cc1cccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c1,147.0,147.0,147.0
Cc1ccc(Oc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c2)c(C(F)(F)F)c1,137.0,137.0,137.0
Cc1cccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c1,137.0,137.0,137.0
Cc1ccc2oc3ccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)cc3c(=O)c2c1,131.0,131.0,131.0
Cc1ccc(Oc2cccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c2)c(C(F)(F)F)c1,129.0,129.0,129.0
Cc1cccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c1,129.0,129.0,129.0
Cc1ccc(Oc2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c2)c(C(F)(F)F)c1,132.0,132.0,132.0
Cc1cccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c1,132.0,132.0,132.0
Cc1ccc(Oc2cccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)c(C(F)(F)F)c1,131.0,131.0,131.0
Cc1cccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C(F)(F)F)c1,131.0,131.0,131.0
Cc1ccc(Oc2cccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)c3)c2)c(C(F)(F)F)c1,87.3,87.3,87.3
Cc1ccc(Oc2cccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)c3)c2)c(C(F)(F)F)c1,96.5,96.5,96.5
Cc1ccc(Oc2cccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C(F)(F)F)c3)c2)c(C(F)(F)F)c1,104.2,104.2,104.2
Cc1ccc(Oc2cccc(Oc3cccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)cc4C(F)(F)F)c3)c2)c(C(F)(F)F)c1,82.5,82.5,82.5
Cc1cc(C(c2ccncc2)c2cc(C)c(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c(C)c2)cc(C)c1C,93.3,93.3,93.3
Cc1cc(C(c2ccncc2)c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc(C)c1C,85.8,85.8,85.8
Cc1cc(C(c2ccncc2)c2cc(C)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc(C)c1C,85.5,85.5,85.5
Cc1cc(C(c2ccncc2)c2cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)cc(C)c1C,82.1,82.1,82.1
Cc1ccc(C(c2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c(C)c2)C2CCCCC2)cc1C,91.6,91.6,91.6
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)C2CCCCC2)cc1C,72.2,72.2,72.2
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)C2CCCCC2)cc1C,86.3,86.3,86.3
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)C2CCCCC2)cc1C,75.4,75.4,75.4
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)C2CCCCC2)cc1C,83.4,83.4,83.4
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5c(C)cc(-c6cc(C)c(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)c(C)c6C)c(C)c5C)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,190.0,190.0,190.0
CC1CCC(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(C)C5=O)cc3C2=O)CC1,141.0,141.0,141.0
CC1CCC(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)N(C)C5=O)cc3C2=O)CC1,110.0,110.0,110.0
CC1CCC(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)CC1,112.0,112.0,112.0
CC1CCC(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4)cc3C2=O)CC1,90.0,90.0,90.0
CC1CCC(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4)cc3C2=O)CC1,110.0,110.0,110.0
CC1CCC(CC2CCC(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)CC2)CC1,100.0,100.0,100.0
CC1CCC(CC2CCC(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)CC2)CC1,129.0,129.0,129.0
CC1CCC(CC2CCC(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)CC2)CC1,106.0,106.0,106.0
CC1CCC(CC2CCC(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4C3=O)CC2)CC1,77.0,77.0,77.0
CC1CCC(CC2CCC(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)CC2)CC1,108.0,108.0,108.0
CC1CCC(CC2CCC(N3C(=O)c4ccc(C(=O)Oc5ccc(OC(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4C3=O)CC2)CC1,117.0,117.0,117.0
CCC1CC2CC1CC2CN1C(=O)c2ccc(Oc3ccc(Oc4ccc5c(c4)C(=O)N(C)C5=O)cc3)cc2C1=O,120.0,120.0,120.0
CC1CCC(CC2CCC(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4C3=O)C(C)C2)CC1C,120.0,120.0,120.0
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4C5CCC([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2)cc1,94.0,94.0,94.0
Cc1ccc(Oc2cccc(N3C(=O)[C@H]4C5CCC([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)c2)cc1,98.0,98.0,98.0
Cc1cccc(Oc2ccc(N3C(=O)[C@H]4C5CCC([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2)c1,98.0,98.0,98.0
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4C5CCC([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,93.0,93.0,93.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)[C@H]5C6CCC([C@@H]7C(=O)N(C)C(=O)[C@H]67)[C@H]5C4=O)cc3)cc2)cc1,87.0,87.0,87.0
Cc1ccc(Oc2cccc(Oc3ccc(N4C(=O)[C@H]5C6CCC([C@@H]7C(=O)N(C)C(=O)[C@H]67)[C@H]5C4=O)cc3)c2)cc1,91.0,91.0,91.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)[C@H]6C7CCC([C@@H]8C(=O)N(C)C(=O)[C@H]78)[C@H]6C5=O)cc4)cc3)cc2)cc1,74.0,74.0,74.0
Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)[C@H]6C7CCC([C@@H]8C(=O)N(C)C(=O)[C@H]78)[C@H]6C5=O)cc4)cc3)cc2)cc1,68.0,68.0,68.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,87.0,87.0,87.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,99.0,99.0,99.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,95.0,95.0,95.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(S(=O)(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,99.0,99.0,99.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,99.0,99.0,99.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,100.0,100.0,100.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,164.0,164.0,164.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(NC(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,164.0,164.0,164.0
Cc1ccc(-c2ccc(N3C(=O)C4Cc5cc6c(cc5CC4C3=O)CC3C(=O)N(C)C(=O)C3C6)cc2C(F)(F)F)c(C(F)(F)F)c1,165.0,165.0,165.0
Cc1ccc(C2(c3ccc(N4C(=O)C5Cc6cc7c(cc6CC5C4=O)CC4C(=O)N(C)C(=O)C4C7)cc3)c3ccccc3-c3ccccc32)cc1,64.0,64.0,64.0
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)OC5CCC(OC(=O)c6ccc7c(c6)C(=O)N(C)C7=O)CC5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,50.0,50.0,50.0
Cc1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)OC6CCC(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)CC6)cc5C4=O)c3)c2)c1,90.2,90.2,90.2
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(C(=O)OC7CCC(OC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)CC7)cc6C5=O)c4)cc3)cc2)c1,63.2,63.2,63.2
Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)OC7CCC(OC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)CC7)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,88.6,88.6,88.6
